genre,video_link,artist,song
reggae,https://www.youtube.com/watch?v=HmLNHVBhEjA,Bob Marley & The Wailers,Exodus
reggae,https://www.youtube.com/watch?v=BCoP7G2K7Hc,Manu Chao,Bongo Bong
reggae,https://www.youtube.com/watch?v=HNBCVM4KbUM,Bob Marley,Three Little Birds
reggae,https://www.youtube.com/watch?v=rvb6jRhHsEM,Gentleman,Superior
reggae,https://www.youtube.com/watch?v=oe2hdbft5-U,Bob Marley & The Wailers,I Shot The Sheriff
reggae,https://www.youtube.com/watch?v=QrjwAc-NglM,Bob Marley & The Wailers,Waiting In Vain
reggae,https://www.youtube.com/watch?v=w0c_dv0TUmU,Alborosie,Kingston Town
reggae,https://www.youtube.com/watch?v=ec9KwGWvSpM,Gregory Isaacs,Night Nurse
reggae,https://www.youtube.com/watch?v=1hwL3S3Gtzs,Bob Marley & The Wailers,Stir It Up
reggae,https://www.youtube.com/watch?v=CHekNnySAfM,Bob Marley,Is This Love
reggae,https://www.youtube.com/watch?v=AEYN5w4T_aM,Sublime,Santeria
reggae,https://www.youtube.com/watch?v=ZogFG0shE9o,SexyPhone,SexyPhone Tamboris Romantico I - (Live)
reggae,https://www.youtube.com/watch?v=S5FCdx7Dn0o,Bob Marley,Buffalo Soldier
reggae,https://www.youtube.com/watch?v=BpQrLUopf-k,Jimmy Cliff,The Harder They Come
reggae,https://www.youtube.com/watch?v=sL_BcaI0i0w,Bob Marley,Could You Be Loved
reggae,https://www.youtube.com/watch?v=ZBfSu4nGDfk,UB40,Kingston Town
reggae,https://www.youtube.com/watch?v=7q9LOjPwrBc,Patrice,Soulstorm
reggae,https://www.youtube.com/watch?v=_GZlJGERbvE,Damian Marley,Welcome to Jamrock
reggae,https://www.youtube.com/watch?v=uc2UEfWjvo8,Inner Circle,Sweat (A La La La La Long)
reggae,https://www.youtube.com/watch?v=d-diB65scQU,Bobby McFerrin,Don't Worry Be Happy
reggae,https://www.youtube.com/watch?v=2LvaSvTJL18,Bob Marley,Exodus
reggae,https://www.youtube.com/watch?v=2XiYUYcpsT4,Bob Marley,I Shot The Sheriff
reggae,https://www.youtube.com/watch?v=Md8EesTaIsA,Bob Marley,Redemption Song
reggae,https://www.youtube.com/watch?v=DKVB_CtU8XQ,Toots and The Maytals,Pressure Drop
reggae,https://www.youtube.com/watch?v=T6whvFxfjDQ,Gentleman,Dem Gone
reggae,https://www.youtube.com/watch?v=4n6XdnVkOCc,Bob Marley,Lively up Yourself
reggae,https://www.youtube.com/watch?v=hPW1uAgG7bQ,Eek-a-Mouse,Ganja Smuggling
reggae,https://www.youtube.com/watch?v=oPQ3o14ksaM,Sean Paul,Get Busy
reggae,https://www.youtube.com/watch?v=UZfaIx57UqU,Bob Marley,Natural Mystic
reggae,https://www.youtube.com/watch?v=I3g7UkOf5u4,Damian Marley,Road To Zion
reggae,https://www.youtube.com/watch?v=rsYPeP1XJuM,Max Romeo,Chase The Devil
reggae,https://www.youtube.com/watch?v=GYr4Fz14C6w,Matisyahu,Jerusalem
reggae,https://www.youtube.com/watch?v=ikzQmC3S-mE,Ziggy Marley,True To Myself
reggae,https://www.youtube.com/watch?v=1JcNpuYKsTc,Toots and The Maytals,Funky Kingston
reggae,https://www.youtube.com/watch?v=OMrNDnU6PPk,Althea & Donna,Uptown Top Ranking
reggae,,Manu Chao,Me Gustas Tu
reggae,https://www.youtube.com/watch?v=MrHxhQPOO2c,Jimmy Cliff,I Can See Clearly Now
reggae,https://www.youtube.com/watch?v=clCAfLfPWM4,Barrington Levy,Here I Come
reggae,https://www.youtube.com/watch?v=jGqrvn3q1oo,Bob Marley & The Wailers,No Woman No Cry
reggae,https://www.youtube.com/watch?v=0H8Zb5N1VoU,Bob Marley,Waiting In Vain
reggae,https://www.youtube.com/watch?v=dW2MmuA1nI4,Sean Paul,Temperature
reggae,https://www.youtube.com/watch?v=wNxNwvjzGM0,Toots and The Maytals,54-46 Was My Number
reggae,https://www.youtube.com/watch?v=0wSXTN2EfRo,Desmond Dekker,Israelites
reggae,https://www.youtube.com/watch?v=EITzpRwtr3Q,Collie Buddz,Come Around
reggae,https://www.youtube.com/watch?v=CscA6oL1VJU,Stephen Marley,Hey Baby
reggae,https://www.youtube.com/watch?v=WpIAc9by5iU,Max Romeo,I Chase The Devil
reggae,https://www.youtube.com/watch?v=u0Ef5SKqQ4I,Gentleman,Intoxication
reggae,https://www.youtube.com/watch?v=5WlCdiU9IzA,Bob Marley,Jammin
reggae,https://www.youtube.com/watch?v=k9Kf4esMvdE,Matisyahu,Youth
reggae,https://www.youtube.com/watch?v=R8GCc8OhTz8,Bob Marley & The Wailers,Satisfy My Soul
reggae,https://www.youtube.com/watch?v=Ajp0Uaw4rqo,UB40,Can't Help Falling In Love
reggae,https://www.youtube.com/watch?v=vtPk5IUbdH0,Eddy Grant,Electric Avenue
reggae,https://www.youtube.com/watch?v=_yWU0lFghxU,Seeed,Ding
reggae,https://www.youtube.com/watch?v=L0xLLPJ0bOw,Eric Clapton,I Shot The Sheriff
reggae,https://www.youtube.com/watch?v=oA8UEWLUkd0,Fugees,"No Woman, No Cry"
reggae,https://www.youtube.com/watch?v=C6nfFXcpxWU,Damian Marley,There For You
reggae,https://www.youtube.com/watch?v=3zU1JP4_qOE,Matisyahu,Time Of Your Song
reggae,https://www.youtube.com/watch?v=XWJrPzAUzAs,Shaggy,Angel
reggae,https://www.youtube.com/watch?v=gMY2EfRcp1U,Bob Marley & The Wailers,Lively Up Yourself
reggae,https://www.youtube.com/watch?v=oGN3R49-CAE,Burning Spear,Marcus Garvey
reggae,https://www.youtube.com/watch?v=B7KLIi2AALo,Peter Tosh,Johnny B. Goode
reggae,https://www.youtube.com/watch?v=OIgq9spZnhk,Big Mountain,Baby I Love Your Way
reggae,https://www.youtube.com/watch?v=J-EzXLQsHJA,Bob Marley,Satisfy My Soul
reggae,https://www.youtube.com/watch?v=sTMgX1PDGAE,Shaggy,It Wasn't Me
reggae,https://www.youtube.com/watch?v=Zd68AthoNIw,Inner Circle,Bad Boys
reggae,https://www.youtube.com/watch?v=6W5pq4bIzIw,Shaggy,Boombastic
reggae,https://www.youtube.com/watch?v=u3Cz6JuHUyM,Black Uhuru,Guess Who's Coming To Dinner
reggae,https://www.youtube.com/watch?v=U7dBMYUyRAQ,Jimmy Cliff,You Can Get It If You Really Want
reggae,https://www.youtube.com/watch?v=Biw012tPKMc,311,Amber
reggae,https://www.youtube.com/watch?v=BXf1j8Hz2bU,The Melodians,Rivers Of Babylon
reggae,https://www.youtube.com/watch?v=cDoJ-fCUdsA,SexyPhone,SexyPhone (Live)
reggae,https://www.youtube.com/watch?v=dvVBGosdBmI,Vavamuffin,Bless
reggae,https://www.youtube.com/watch?v=MrTz5xjmso4,Sean Kingston,Beautiful Girls
reggae,https://www.youtube.com/watch?v=7AzimrAgWbA,Manu Chao,Clandestino
reggae,https://www.youtube.com/watch?v=7FhiM5gXRZM,Jimmy Cliff,Many Rivers to Cross
reggae,https://www.youtube.com/watch?v=5T3UmvutR8k,Bob Marley & The Wailers,Sun Is Shining
reggae,https://www.youtube.com/watch?v=XcBnaA3LpZ4,Peter Tosh,Bush Doctor
reggae,https://www.youtube.com/watch?v=3A0ETb9z_PQ,Alborosie,Rastafari Anthem
reggae,,Bob Marley & The Wailers,Get Up Stand Up
reggae,https://www.youtube.com/watch?v=OPpC-UBQLTs,Burning Spear,Slavery Days
reggae,https://www.youtube.com/watch?v=4IqhyIie5Rc,Led Zeppelin,D'yer Mak'er
reggae,https://www.youtube.com/watch?v=UZfaIx57UqU,Bob Marley & The Wailers,Natural Mystic
reggae,https://www.youtube.com/watch?v=sEhy-RXkNo0,Rihanna,Man Down
reggae,https://www.youtube.com/watch?v=58ckUOQFp1k,Vavamuffin,Jah jest Prezydentem
british,https://www.youtube.com/watch?v=Pgum6OT_VH8,Muse,Starlight
british,https://www.youtube.com/watch?v=bx1Bh8ZvH84,Oasis,Wonderwall
british,https://www.youtube.com/watch?v=pta-gf6JaHQ,Muse,Supermassive Black Hole
british,https://www.youtube.com/watch?v=RB-RcX5DS5A,Coldplay,The Scientist
british,https://www.youtube.com/watch?v=O4irXQhgMqg,The Rolling Stones,Paint It Black
british,https://www.youtube.com/watch?v=pK7egZaT3hs,Arctic Monkeys,I Bet You Look Good on the Dancefloor
british,https://www.youtube.com/watch?v=EfK-WX2pa8c,The Clash,London Calling
british,https://www.youtube.com/watch?v=YkgkThdzX-8,John Lennon,Imagine
british,https://www.youtube.com/watch?v=cmpRLQZkTb8,Oasis,Don't Look Back in Anger
british,https://www.youtube.com/watch?v=qObzgUfCl28,Kaiser Chiefs,Ruby
british,https://www.youtube.com/watch?v=KUmZp8pR1uc,Amy Winehouse,Rehab
british,https://www.youtube.com/watch?v=fVUD2pvytQ4,The Kooks,Ooh La
british,https://www.youtube.com/watch?v=rIbMbXjbW98,The Who,Baba O'Riley
british,https://www.youtube.com/watch?v=dvgZkm1xWPE,Coldplay,Viva la Vida
british,https://www.youtube.com/watch?v=ma9I9VBKPiw,Arctic Monkeys,Fluorescent Adolescent
british,https://www.youtube.com/watch?v=45cYwDMibGo,The Beatles,Come Together
british,https://www.youtube.com/watch?v=jkaMiaRLgvY,The Kooks,Naive
british,https://www.youtube.com/watch?v=IakDItZ7f7Q,Coldplay,Violet Hill
british,https://www.youtube.com/watch?v=TJAfLE39ZZ8,Amy Winehouse,Back to Black
british,https://www.youtube.com/watch?v=y7ZEVA5dy-Y,Duffy,Mercy
british,https://www.youtube.com/watch?v=v1c2OfAzDTI,The Ting Tings,That's Not My Name
british,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Charlie Conscience (feat. MMAIO)
british,https://www.youtube.com/watch?v=NrgmdOz227I,The Beatles,Yesterday
british,https://www.youtube.com/watch?v=1GezTDIb52Q,Juzhin,Railways
british,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Coming Down
british,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,3 Simple Minutes
british,https://www.youtube.com/watch?v=pquhYpGHrlw,The Kooks,She Moves in Her Own Way
british,https://www.youtube.com/watch?v=Mnd0j8QwQI4,Juzhin,Sakhalin
british,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Lost Sense
british,https://www.youtube.com/watch?v=RGv4PRqYqK4,Juzhin,Tupona
british,https://www.youtube.com/watch?v=qN5zw04WxCc,The Who,My Generation
british,https://www.youtube.com/watch?v=A_MjCqQoLLA,The Beatles,Hey Jude
british,https://www.youtube.com/watch?v=APW_PueCbds,Juzhin,Wonderful
british,https://www.youtube.com/watch?v=d020hcWA_Wg,Coldplay,Clocks
british,https://www.youtube.com/watch?v=b-I2s5zRbHg,Amy Winehouse,You Know I'm No Good
british,https://www.youtube.com/watch?v=EqkBRVukQmE,Arctic Monkeys,When the Sun Goes Down
british,https://www.youtube.com/watch?v=08DjMT-qR9g,Adele,Chasing Pavements
british,https://www.youtube.com/watch?v=dO368WjwyFs,Arctic Monkeys,Mardy Bum
british,https://www.youtube.com/watch?v=tI-5uv4wryI,Oasis,Champagne Supernova
british,https://www.youtube.com/watch?v=SSbBvKaM6sk,Blur,Song 2
british,https://www.youtube.com/watch?v=0WxDrVUrSvI,Lily Allen,Smile
british,https://www.youtube.com/watch?v=O2IuJPh6h_A,Muse,Time Is Running Out
british,https://www.youtube.com/watch?v=7_RZLAxsa8Q,The Kooks,Seaside
british,https://www.youtube.com/watch?v=q-SJjFcnsGs,Klaxons,Golden Skans
british,https://www.youtube.com/watch?v=2Q_ZzBGPdqE,The Beatles,Help!
british,https://www.youtube.com/watch?v=ryH5cga0yUI,Kate Nash,Foundations
british,https://www.youtube.com/watch?v=fTTsY-oz6Go,The Kinks,You Really Got Me
british,https://www.youtube.com/watch?v=w8KQmps-Sog,Muse,Uprising
british,https://www.youtube.com/watch?v=ePg1tbia9Bg,Arctic Monkeys,Fake Tales of San Francisco
british,https://www.youtube.com/watch?v=rYEDA3JcQqw,Adele,Rolling in the Deep
british,https://www.youtube.com/watch?v=02D2T3wGCYg,Sex Pistols,God Save the Queen
british,https://www.youtube.com/watch?v=GgnClrx8N2k,The Rolling Stones,Sympathy for the Devil
british,https://www.youtube.com/watch?v=sEXHeTcxQy4,The Fratellis,Chelsea Dagger
british,https://www.youtube.com/watch?v=k4V3Mo61fJM,Coldplay,Fix You
british,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Squat
british,https://www.youtube.com/watch?v=siO6dkqidc4,The Smiths,There Is a Light That Never Goes Out
british,https://www.youtube.com/watch?v=1uYWYWPc9HU,Radiohead,Karma Police
british,https://www.youtube.com/watch?v=Ijk4j-r7qPA,Franz Ferdinand,Take Me Out
british,https://www.youtube.com/watch?v=BN1WwnEDWAM,The Clash,Should I Stay or Should I Go
british,https://www.youtube.com/watch?v=lk5iMgG-WJI,Kasabian,Club Foot
british,https://www.youtube.com/watch?v=q-wGMlSuX_c,Lily Allen,The Fear
british,https://www.youtube.com/watch?v=Oextk-If8HQ,Keane,Somewhere Only We Know
british,https://www.youtube.com/watch?v=tolm-07if3c,The Ting Tings,Shut Up and Let Me Go
british,https://www.youtube.com/watch?v=iWOyfLBYtuU,Florence + the Machine,Dog Days Are Over
british,https://www.youtube.com/watch?v=dbB-mICjkQM,Muse,Plug In Baby
british,,Juzhin,Flunk-Down (Juzhin Remix)
british,https://www.youtube.com/watch?v=TDe1DqxwJoc,Oasis,Live Forever
british,https://www.youtube.com/watch?v=ewRjZoRtu0Y,M.I.A.,Paper Planes
british,https://www.youtube.com/watch?v=dhZUsNJ-LQU,Oasis,Stop Crying Your Heart Out
british,https://www.youtube.com/watch?v=XFkzRNyygfk,Radiohead,Creep
british,https://www.youtube.com/watch?v=m2uTFF_3MaA,The Beatles,Yellow Submarine
british,https://www.youtube.com/watch?v=zuuObGsB0No,Joy Division,Love Will Tear Us Apart
british,https://www.youtube.com/watch?v=zMupng6KQeE,Arctic Monkeys,A Certain Romance
british,https://www.youtube.com/watch?v=30w8DyEJ__0,Arctic Monkeys,Brianstorm
british,https://www.youtube.com/watch?v=Q3Yc3HhSl1Q,Muse,Knights of Cydonia
british,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,Queen,Bohemian Rhapsody
british,https://www.youtube.com/watch?v=QDYfEBY9NM4,The Beatles,Let It Be
british,https://www.youtube.com/watch?v=fHiGbolFFGw,Radiohead,Paranoid Android
british,https://www.youtube.com/watch?v=yKNxeF4KMsY,Coldplay,Yellow
british,https://www.youtube.com/watch?v=1lyu1KKwC74,The Verve,Bitter Sweet Symphony
british,https://www.youtube.com/watch?v=25xNOeXvQLY,Arctic Monkeys,Dancing Shoes
british,https://www.youtube.com/watch?v=FM7ALFsOH4g,Radiohead,All I Need
british,https://www.youtube.com/watch?v=sHbKdI26RkE,The Animals,House of the Rising Sun
british,https://www.youtube.com/watch?v=3dm_5qWWDV8,Muse,Hysteria
british,https://www.youtube.com/watch?v=VredAgNScOw,Arctic Monkeys,Teddy Picker
british,https://www.youtube.com/watch?v=RbmS3tQJ7Os,The Rolling Stones,Gimme Shelter
british,https://www.youtube.com/watch?v=wh_-IoHD6oM,The Kooks,Always Where I Need to Be
british,https://www.youtube.com/watch?v=lLZvJ_rtZO8,The Subways,Rock & Roll Queen
british,https://www.youtube.com/watch?v=wmYT79tPvLg,Lily Allen,LDN
british,https://www.youtube.com/watch?v=z-GUjA67mdc,The Stranglers,Golden Brown
british,https://www.youtube.com/watch?v=AR6A3dap6MI,Muse,Map of the Problematique
british,https://www.youtube.com/watch?v=EaEPCsQ4608,Mika,Grace Kelly
british,https://www.youtube.com/watch?v=hLQl3WQQoQ0,Adele,Someone Like You
british,https://www.youtube.com/watch?v=PeQAZsyucbQ,Arctic Monkeys,The View from the Afternoon
british,https://www.youtube.com/watch?v=ScSHEnFNRck,Duffy,Warwick Avenue
british,https://www.youtube.com/watch?v=V9NhncU5_CE,Razorlight,America
british,https://www.youtube.com/watch?v=6YUmZpHQjo0,Kate Nash,Mouthwash
british,https://www.youtube.com/watch?v=FH6wpO66J4k,The Ting Tings,Great DJ
british,https://www.youtube.com/watch?v=eMqsWc8muj8,Muse,Bliss
british,https://www.youtube.com/watch?v=ojdbDYahiCQ,Amy Winehouse,Tears Dry on Their Own
punk,https://www.youtube.com/watch?v=EfK-WX2pa8c,The Clash,London Calling
punk,https://www.youtube.com/watch?v=02D2T3wGCYg,Sex Pistols,God Save the Queen
punk,https://www.youtube.com/watch?v=skdE0KAFCEA,Ramones,Blitzkrieg Bop
punk,https://www.youtube.com/watch?v=Soa3gO7tL-c,Green Day,Boulevard of Broken Dreams
punk,https://www.youtube.com/watch?v=BN1WwnEDWAM,The Clash,Should I Stay or Should I Go
punk,https://www.youtube.com/watch?v=bJ9r8LMU9bQ,The Clash,Rock the Casbah
punk,https://www.youtube.com/watch?v=NUTGr5t3MoY,Green Day,Basket Case
punk,https://www.youtube.com/watch?v=Uc89WTEh-jE,Sex Pistols,Anarchy In The UK
punk,https://www.youtube.com/watch?v=Ee_uujKuJMI,Green Day,American Idiot
punk,https://www.youtube.com/watch?v=A1OqtIqzScI,Green Day,Holiday
punk,https://www.youtube.com/watch?v=Qr6NOsluHYg,Dead Kennedys,Holiday in Cambodia
punk,https://www.youtube.com/watch?v=7iNbnineUCI,The Offspring,The Kids Aren't Alright
punk,https://www.youtube.com/watch?v=JcW8VNwYvL0,The Clash,The Guns of Brixton
punk,https://www.youtube.com/watch?v=9Ht5RZpzPqw,blink-182,All the Small Things
punk,https://www.youtube.com/watch?v=AL8chWFuM-s,The Clash,I Fought the Law
punk,https://www.youtube.com/watch?v=jQvUBf5l7Vw,Iggy Pop,Lust For Life
punk,https://www.youtube.com/watch?v=bm51ihfi1p4,Ramones,I Wanna Be Sedated
punk,https://www.youtube.com/watch?v=-fWw7FE9tTo,Iggy Pop,The Passenger
punk,https://www.youtube.com/watch?v=VcauCclfytI,Sex Pistols,Pretty Vacant
punk,https://www.youtube.com/watch?v=qbmWs6Jf5dc,Sex Pistols,Anarchy in the U.K.
punk,https://www.youtube.com/watch?v=yCW7Aw8ugOI,Ramones,Sheena Is a Punk Rocker
punk,https://www.youtube.com/watch?v=i8dh9gDzmz8,Green Day,When I Come Around
punk,https://www.youtube.com/watch?v=s1tAYmMjLdY,blink-182,I Miss You
punk,https://www.youtube.com/watch?v=3gsWt7ey6bo,The Stooges,I Wanna Be Your Dog
punk,https://www.youtube.com/watch?v=CMX2lPum_pg,Sum 41,Fat Lip
punk,https://www.youtube.com/watch?v=2Ah1JM9mf60,Sex Pistols,Holidays in the Sun
punk,https://www.youtube.com/watch?v=jMxU2ToSunY,AFI,Miss Murder
punk,https://www.youtube.com/watch?v=l2UktJtKpFw,Billy Talent,Red Flag
punk,https://www.youtube.com/watch?v=IvG3is7Bm1w,The Clash,White Riot
punk,https://www.youtube.com/watch?v=Abrn8aVQ76Q,The Offspring,Self Esteem
punk,https://www.youtube.com/watch?v=By7ctqcWxyM,Sum 41,Pieces
punk,https://www.youtube.com/watch?v=hZw23sWlyG0,The Clash,Lost in the Supermarket
punk,https://www.youtube.com/watch?v=uEK9oK02D1M,The Clash,Rudie Can't Fail
punk,https://www.youtube.com/watch?v=PinCg7IGqHg,The Undertones,Teenage Kicks
punk,https://www.youtube.com/watch?v=K7l5ZeVVoCA,blink-182,What's My Age Again?
punk,https://www.youtube.com/watch?v=RRKJiM9Njr8,My Chemical Romance,Welcome to the Black Parade
punk,https://www.youtube.com/watch?v=UCCyoocDxBA,My Chemical Romance,Helena
punk,https://www.youtube.com/watch?v=aUzBgeI5dpc,The Clash,Train in Vain
punk,https://www.youtube.com/watch?v=Ul0uJfhywW8,The Clash,Spanish Bombs
punk,https://www.youtube.com/watch?v=QtTR-_Klcq8,The Offspring,Pretty Fly (For a White Guy)
punk,https://www.youtube.com/watch?v=emGri7i8Y2Y,Sum 41,In Too Deep
punk,https://www.youtube.com/watch?v=Qp6Qn8IwPf8,The Offspring,Original Prankster
punk,https://www.youtube.com/watch?v=yzFFtBsl5ps,Sex Pistols,Bodies
punk,https://www.youtube.com/watch?v=L8zhNb8ANe8,Dead Kennedys,Kill the Poor
punk,https://www.youtube.com/watch?v=jrWflCJPM4w,Dead Kennedys,California Uber Alles
punk,https://www.youtube.com/watch?v=MXcjg9o9HJ8,Ramones,Judy Is a Punk
punk,https://www.youtube.com/watch?v=_lt4O-EHNnw,The Clash,Clampdown
punk,https://www.youtube.com/watch?v=fZFmaMbkUD4,Green Day,Jesus of Suburbia
punk,https://www.youtube.com/watch?v=1mLhQ8-5laQ,Dead Kennedys,Too Drunk to Fuck
punk,https://www.youtube.com/watch?v=mKlLI94xx8k,Sex Pistols,Problems
punk,https://www.youtube.com/watch?v=wHiGR0iuTUo,Sex Pistols,No Feelings
punk,https://www.youtube.com/watch?v=89NjEeHku8o,Flogging Molly,Drunken Lullabies
punk,https://www.youtube.com/watch?v=f8rjXI94HfY,The Clash,Death or Glory
punk,https://www.youtube.com/watch?v=hTWKbfoikeg,Nirvana,Smells Like Teen Spirit
punk,https://www.youtube.com/watch?v=GudM-IjhvSo,Ramones,Beat on the Brat
punk,https://www.youtube.com/watch?v=C3LXkdpHNOQ,Fugazi,Waiting Room
punk,https://www.youtube.com/watch?v=wDUYCyajDcs,Black Flag,Rise Above
punk,https://www.youtube.com/watch?v=DhKHAopx7D0,Rancid,Time Bomb
punk,https://www.youtube.com/watch?v=S_Xm9BzpwPc,Bad Religion,Punk Rock Song
punk,https://www.youtube.com/watch?v=r00ikilDxW4,Green Day,21 Guns
punk,https://www.youtube.com/watch?v=dbn0DaJHucg,The Stooges,Search and Destroy
punk,https://www.youtube.com/watch?v=RFjOiqTL8U4,Green Day,St. Jimmy
punk,https://www.youtube.com/watch?v=2MRdtXWcgIw,blink-182,Adam's Song
punk,https://www.youtube.com/watch?v=_g19fCJotPc,The Offspring,Want You Bad
punk,https://www.youtube.com/watch?v=dhldbymXK-8,Rise Against,Give It All
punk,https://www.youtube.com/watch?v=BDvtkIp8UU4,Ramones,I Wanna Be Your Boyfriend
punk,https://www.youtube.com/watch?v=l6hU_duXzr0,Rancid,Roots Radicals
punk,https://www.youtube.com/watch?v=Aa5KJ5C-QP8,Anti-Flag,Turncoat
punk,https://www.youtube.com/watch?v=9-SQGOYOjxs,Rise Against,Prayer of the Refugee
punk,https://www.youtube.com/watch?v=yBt3_TuhuEw,The Clash,Janie Jones
punk,https://www.youtube.com/watch?v=MQg2eSSSqOY,Sex Pistols,Liar
punk,https://www.youtube.com/watch?v=p-qfzH0vnOs,Goldfinger,99 Red Balloons
punk,https://www.youtube.com/watch?v=SkkIwO_X4i4,Gogol Bordello,Start Wearing Purple
punk,https://www.youtube.com/watch?v=uqTpZXcTc_s,The Clash,Brand New Cadillac
punk,https://www.youtube.com/watch?v=OR7R9Kuw2fY,Green Day,Welcome to Paradise
punk,https://www.youtube.com/watch?v=NsxcZol_FEE,Dropkick Murphys,I'm Shipping Up to Boston
punk,https://www.youtube.com/watch?v=12kcpP-8jfM,Bad Religion,American Jesus
punk,https://www.youtube.com/watch?v=UVTZLUwx7Yo,Sex Pistols,Seventeen
punk,https://www.youtube.com/watch?v=3mEsJo5Tg5k,Buzzcocks,Orgasm Addict
punk,https://www.youtube.com/watch?v=qO-mSLxih-c,Sum 41,Still Waiting
punk,https://www.youtube.com/watch?v=9BXNKyoW_Ow,Billy Talent,Fallen Leaves
punk,https://www.youtube.com/watch?v=je91slv7hRY,Sex Pistols,New York
punk,https://www.youtube.com/watch?v=r1-YMsOUE2I,Green Day,Give Me Novacaine
punk,https://www.youtube.com/watch?v=sT0g16_LQaQ,blink-182,Dammit
punk,https://www.youtube.com/watch?v=NU9JoFKlaZ0,Green Day,Wake Me Up When September Ends
punk,https://www.youtube.com/watch?v=XlqSSWXbcOw,The Clash,Know Your Rights
punk,https://www.youtube.com/watch?v=0P9QMkm9Eew,Rancid,Ruby Soho
punk,https://www.youtube.com/watch?v=8Z1-R2LEuao,Ramones,Rockaway Beach
punk,https://www.youtube.com/watch?v=C6MOKXm8x50,Fall Out Boy,"Dance, Dance"
punk,https://www.youtube.com/watch?v=eOv5fF7maFY,Green Day,She's a Rebel
punk,https://www.youtube.com/watch?v=r0U0AlLVqpk,Simple Plan,Welcome to My Life
punk,https://www.youtube.com/watch?v=HwRL1LNVTLI,The Offspring,Hit That
punk,https://www.youtube.com/watch?v=JeTw_p_WglY,The Clash,Complete Control
punk,https://www.youtube.com/watch?v=e5Wxn37Tt1Y,Anti-Flag,The Press Corpse
punk,https://www.youtube.com/watch?v=Sa2VtNRtu04,The Clash,Clash City Rockers
punk,https://www.youtube.com/watch?v=YrUhcdu-vgc,Misfits,Last Caress
punk,https://www.youtube.com/watch?v=8IoO5nkxT_4,Joey Ramone,What a Wonderful World
punk,https://www.youtube.com/watch?v=ThcXEqxI_IQ,The Damned,New Rose
punk,https://www.youtube.com/watch?v=vVy9Lgpg1m8,blink-182,First Date
punk,https://www.youtube.com/watch?v=7pE8ReA5cn4,Sum 41,The Hell Song
80s,https://www.youtube.com/watch?v=djV11Xbc914,a-ha,Take On Me
80s,https://www.youtube.com/watch?v=XZVpR3Pk-r8,Soft Cell,Tainted Love
80s,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,Michael Jackson,Billie Jean
80s,https://www.youtube.com/watch?v=VdQY7BusJNU,Cyndi Lauper,Time After Time
80s,https://www.youtube.com/watch?v=aGSKrC7dGcY,Depeche Mode,Enjoy the Silence
80s,https://www.youtube.com/watch?v=c1GxjzHm5us,New Order,Blue Monday
80s,https://www.youtube.com/watch?v=FTQbiNvZqaY,Toto,Africa
80s,https://www.youtube.com/watch?v=OMOGaugKpzs,The Police,Every Breath You Take
80s,https://www.youtube.com/watch?v=aGCdLKXNF3w,Tears for Fears,Everybody Wants to Rule the World
80s,https://www.youtube.com/watch?v=t1TcDHrkQYg,Alphaville,Forever Young
80s,https://www.youtube.com/watch?v=btPJPFnesV4,Survivor,Eye of the Tiger
80s,https://www.youtube.com/watch?v=nKhN1t_7PEY,Mr. Mister,Broken Wings
80s,https://www.youtube.com/watch?v=Ye7FKc1JQe4,Tears for Fears,Shout
80s,https://www.youtube.com/watch?v=zuuObGsB0No,Joy Division,Love Will Tear Us Apart
80s,https://www.youtube.com/watch?v=oRdxUFDoQe0,Michael Jackson,Beat It
80s,https://www.youtube.com/watch?v=Xmf5ct3rOSc,The Cure,Just Like Heaven
80s,https://www.youtube.com/watch?v=sOnqjkJTMaA,Michael Jackson,Thriller
80s,https://www.youtube.com/watch?v=9jK-NcRmVcw,Europe,The Final Countdown
80s,https://www.youtube.com/watch?v=uPudE8nDog0,The Human League,Don't You Want Me
80s,https://www.youtube.com/watch?v=AR8D2yqgQ1U,Spandau Ballet,True
80s,https://www.youtube.com/watch?v=CdqoNKCCt7A,Simple Minds,Don't You (Forget About Me)
80s,https://www.youtube.com/watch?v=WGU_4-5RaxU,Blondie,Heart of Glass
80s,https://www.youtube.com/watch?v=qeMFqkcPYcg,Eurythmics,Sweet Dreams (Are Made of This)
80s,https://www.youtube.com/watch?v=lcOxhH8N3Bo,Bonnie Tyler,Total Eclipse of the Heart
80s,https://www.youtube.com/watch?v=XfR9iY5y94s,Men at Work,Down Under
80s,https://www.youtube.com/watch?v=1w7OgIMMRc4,Guns N' Roses,Sweet Child o' Mine
80s,https://www.youtube.com/watch?v=tl6u2NASUzU,Alphaville,Big In Japan
80s,https://www.youtube.com/watch?v=u1xrNaTO1bI,Depeche Mode,Personal Jesus
80s,https://www.youtube.com/watch?v=PIb6AZdTr-A,Cyndi Lauper,Girls Just Want to Have Fun
80s,https://www.youtube.com/watch?v=SFsHSHE-iJQ,Tears for Fears,Mad World
